;2023-12-04;2024-11-06
2016-06-01;0.32858976763051007;0.31751691404241766
2016-07-01;0.7361511242916714;0.6010706054430626
2016-08-01;1.2402479968717628;1.1173553947703838
2016-09-01;0.7473887534326717;0.7413375664209608
2016-10-01;0.34253019527828865;0.5535830325882973
2016-11-01;0.2305643078666744;0.3630173384495525
2016-12-01;0.35967987314010835;0.39901119477604013
2017-01-01;0.9313685077855027;0.7374439329055149
2017-02-01;1.4925004496645415;1.3312982059418546
2017-03-01;1.2185464808140785;1.1485622109547124
2017-04-01;0.5995063956783645;0.7741540606684245
2017-05-01;0.43977380361215346;0.5699810379882184
2017-06-01;0.29878095836376517;0.36150685688189893
2017-07-01;0.955250727735008;0.8300453869417688
2017-08-01;1.0500767490235383;0.9417538737013684
2017-09-01;0.3940413846404522;0.4085996299019822
2017-10-01;0.802375286962963;0.695474771806359
2017-11-01;0.9702200285180329;0.8891782134312918
2017-12-01;1.3906728325504651;1.2976060504112756
2018-01-01;0.4036765081158278;0.337561798941186
2018-02-01;0.1753849485781095;0.1892455927355161
2018-03-01;0.5052857686418203;0.5185227437490546
2018-04-01;-0.22222347529309977;-0.23741141074405492
2018-05-01;0.3964456503865482;0.35882567476711397
2018-06-01;0.9297766232248226;0.88380583387817
2018-07-01;0.9887219807016825;0.950951516827966
2018-08-01;0.9746913800966219;0.9497515631706345
2018-09-01;0.9833592593155034;0.9702424559044426
2018-10-01;-0.005616798512266652;0.012907747185490426
2018-11-01;-0.4300758740144321;-0.3582986892465948
2018-12-01;-0.4163273328015285;-0.3435318152228929
2019-01-01;1.0393699804955727;1.1649877828717803
2019-02-01;1.5751855542640754;1.6180622641907143
2019-03-01;1.0814065917044193;1.0938697638327075
2019-04-01;0.2816528679840483;0.5145095946240125
2019-05-01;-0.39652864077969147;-0.1807669175988026
2019-06-01;-0.007461500495458073;0.09313347144555795
2019-07-01;0.7647092789786902;0.671792907566312
2019-08-01;0.3582045594511536;0.3343723895692035
2019-09-01;0.2728843570123947;0.2997483402326955
2019-10-01;0.4335749473788524;0.3615627674514148
2019-11-01;0.8416521359345819;0.7727730806367206
2019-12-01;0.5833736456261029;0.5503418584140156
2020-01-01;-0.25758145530695836;-0.9604824757020588
2020-02-01;-0.00808285808661463;-0.3631832900173446
2020-03-01;0.6177136266986436;0.5596693677408997
2020-04-01;-8.165748688341518;-7.727784702916039
2020-05-01;-16.039864041772308;-14.762043944686042
2020-06-01;-6.39566287350985;-5.817091056058179
2020-07-01;-4.395272710751729;-3.8203093867263025
2020-08-01;4.717674860931373;4.452229306610464
2020-09-01;6.985726457685751;6.4412946043453
2020-10-01;8.350441007779342;7.975344375098601
2020-11-01;3.3674418837124676;3.2711948703038676
2020-12-01;0.3305475084201393;0.3759710928459898
2021-01-01;0.08606686403487046;0.15239440150481023
2021-02-01;-0.34762809562673175;-0.2130812524306196
2021-03-01;-0.08616709306575815;0.049840723487345195
2021-04-01;0.9134550837463229;1.4577005065045539
2021-05-01;1.0236257081895186;1.3088154929141331
2021-06-01;1.6043279002177946;1.6130657372455128
2021-07-01;1.7431033077707951;1.4374622003334427
2021-08-01;0.6815816013724448;0.5656633909305268
2021-09-01;0.11592719255771555;0.1500397818422914
2021-10-01;1.836860801144291;1.988719958296723
2021-11-01;1.4287550524852277;1.4491838957258416
2021-12-01;1.0771833288845158;1.0218188648227966
2022-01-01;2.6364366779570796;1.8237652594652185
2022-02-01;1.0413914099259332;0.682179899719172
2022-03-01;0.36981692804513944;0.3759028615251125
2022-04-01;-2.0759678402902213;-0.7774924035402159
2022-05-01;-0.09713502774013738;0.5828768168271262
2022-06-01;0.6121532079429043;0.8248958309642208
2022-07-01;1.9386044040550703;1.324274350465085
2022-08-01;1.1026919272725666;0.8142657675645399
2022-09-01;0.2547087094824755;0.2628397348693495
2022-10-01;0.864007911560964;0.8056108162641491
2022-11-01;1.1723697903769126;0.9884199869665171
2022-12-01;1.2697539487889429;1.0954259309661443
2023-01-01;0.4369279204533717;0.19428550004497416
2023-02-01;0.7323758511723825;0.6513833042858261
2023-03-01;0.7396251463923309;0.8261754900025593
2023-04-01;0.5022815797868623;0.6884316945863902
2023-05-01;0.41402018908886634;0.4793178927979999
2023-06-01;-0.18528103721563388;-0.03863472768839049
2023-07-01;-0.13155519068107518;0.06587141898853405
2023-08-01;-0.27631443289234886;0.00084153817630922
2023-09-01;-0.09450610839071227;0.10225490381839741
2023-10-01;0.8894946147645519;1.008443609213053
2023-11-01;1.2680616112066683;1.2143315679379025
2023-12-01;1.2109255860631767;1.1094403766052716
2024-01-01;1.0144149350240073;0.58250344691401
2024-02-01;0.42887176454618764;0.22676227606461885
2024-03-01;0.10318629769643578;0.08640081293966595
2024-04-01;0.22162851060265182;0.9093728413475908
2024-05-01;0.528621530759546;0.9340708937095261
2024-06-01;0.5689697489091998;0.6940801643149158
2024-07-01;0.7221255568030254;0.7858256793645193
2024-08-01;0.4993242069738396;0.5363714810238441
2024-09-01;0.44609468339680114;0.4760855627348449
2024-10-01;0.8624656733142803;1.0840371130062465
2024-11-01;0.946616875185357;1.011044644365131
2024-12-01;0.7319077812227777;0.6923097153312834
